step,timestamp_s,cmd_x,cmd_y,cmd_z,cmd_qw,cmd_qx,cmd_qy,cmd_qz,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos
329,1788745197.299177,-0.032900,0.000000,0.098700,0.000000,0.000000,0.000000,1.000000,0.074197,0.007057,-0.001717,-0.383574,-0.004768,0.008583,0.291257
330,1788745197.301422,-0.033000,0.000000,0.099000,0.000000,0.000000,0.000000,1.000000,0.074197,0.007439,-0.001717,-0.383574,-0.004768,0.008583,0.292020
331,1788745197.303686,-0.033100,0.000000,0.099300,0.000000,0.000000,0.000000,1.000000,0.074578,0.007439,-0.001717,-0.386244,-0.004768,0.008583,0.293164
332,1788745197.305956,-0.033200,0.000000,0.099600,0.000000,0.000000,0.000000,1.000000,0.074578,0.007439,-0.001717,-0.388151,-0.004768,0.008583,0.294309
333,1788745197.308193,-0.033300,0.000000,0.099900,0.000000,0.000000,0.000000,1.000000,0.074960,0.007439,-0.001717,-0.388151,-0.004768,0.008583,0.295072
334,1788745197.310456,-0.033400,0.000000,0.100200,0.000000,0.000000,0.000000,1.000000,0.074960,0.007439,-0.001717,-0.390821,-0.004768,0.008583,0.296216
335,1788745197.312706,-0.033500,0.000000,0.100500,0.000000,0.000000,0.000000,1.000000,0.075341,0.007439,-0.001717,-0.391584,-0.004768,0.008583,0.296979
336,1788745197.314967,-0.033600,0.000000,0.100800,0.000000,0.000000,0.000000,1.000000,0.075723,0.007439,-0.001717,-0.395018,-0.004768,0.008583,0.300031
337,1788745197.317236,-0.033700,0.000000,0.101100,0.000000,0.000000,0.000000,1.000000,0.076104,0.007439,-0.001717,-0.395781,-0.004768,0.008583,0.300794
338,1788745197.319502,-0.033800,0.000000,0.101400,0.000000,0.000000,0.000000,1.000000,0.076104,0.007820,-0.001717,-0.397688,-0.004768,0.008583,0.301938
339,1788745197.321751,-0.033900,0.000000,0.101700,0.000000,0.000000,0.000000,1.000000,0.076486,0.007820,-0.001717,-0.399214,-0.004768,0.008583,0.303464
340,1788745197.324017,-0.034000,0.000000,0.102000,0.000000,0.000000,0.000000,1.000000,0.076486,0.007820,-0.001717,-0.400358,-0.004768,0.008583,0.304227
341,1788745197.326275,-0.034100,0.000000,0.102300,0.000000,0.000000,0.000000,1.000000,0.076486,0.007820,-0.001717,-0.401884,-0.004768,0.008583,0.305753
342,1788745197.328524,-0.034200,0.000000,0.102600,0.000000,0.000000,0.000000,1.000000,0.076867,0.007820,-0.001717,-0.401884,-0.004768,0.008583,0.306516
343,1788745197.330768,-0.034300,0.000000,0.102900,0.000000,0.000000,0.000000,1.000000,0.076867,0.007820,-0.001717,-0.404936,-0.004768,0.008583,0.308042
344,1788745197.333025,-0.034400,0.000000,0.103200,0.000000,0.000000,0.000000,1.000000,0.077249,0.008202,-0.001717,-0.407607,-0.004768,0.008583,0.310712
345,1788745197.335340,-0.034500,0.000000,0.103500,0.000000,0.000000,0.000000,1.000000,0.077630,0.008202,-0.001717,-0.409514,-0.004768,0.008583,0.312238
346,1788745197.337660,-0.034600,0.000000,0.103800,0.000000,0.000000,0.000000,1.000000,0.077630,0.008202,-0.001717,-0.410277,-0.004768,0.008583,0.313001
347,1788745197.339951,-0.034700,0.000000,0.104100,0.000000,0.000000,0.000000,1.000000,0.078012,0.008202,-0.001717,-0.411803,-0.004768,0.008583,0.314145
348,1788745197.342182,-0.034800,0.000000,0.104400,0.000000,0.000000,0.000000,1.000000,0.078012,0.008583,-0.001717,-0.413711,-0.004768,0.008583,0.315671
349,1788745197.344385,-0.034900,0.000000,0.104700,0.000000,0.000000,0.000000,1.000000,0.078012,0.008583,-0.001717,-0.414855,-0.004768,0.008583,0.316434
350,1788745197.346566,-0.035000,0.000000,0.105000,0.000000,0.000000,0.000000,1.000000,0.078393,0.008583,-0.001717,-0.416381,-0.004768,0.008583,0.317960
351,1788745197.348749,-0.035100,0.000000,0.105300,0.000000,0.000000,0.000000,1.000000,0.078393,0.008583,-0.001717,-0.416381,-0.004768,0.008965,0.318341
352,1788745197.350917,-0.035200,0.000000,0.105600,0.000000,0.000000,0.000000,1.000000,0.078774,0.008583,-0.001717,-0.420196,-0.004768,0.008583,0.320249
353,1788745197.353074,-0.035300,0.000000,0.105900,0.000000,0.000000,0.000000,1.000000,0.079156,0.008583,-0.001717,-0.420196,-0.004768,0.008583,0.321012
354,1788745197.355360,-0.035400,0.000000,0.106200,0.000000,0.000000,0.000000,1.000000,0.079537,0.008965,-0.001717,-0.422866,-0.004768,0.008583,0.322537
355,1788745197.357550,-0.035500,0.000000,0.106500,0.000000,0.000000,0.000000,1.000000,0.079537,0.008965,-0.001717,-0.424010,-0.004768,0.008583,0.323300
356,1788745197.359725,-0.035600,0.000000,0.106800,0.000000,0.000000,0.000000,1.000000,0.079919,0.008965,-0.001717,-0.425536,-0.004768,0.008583,0.324445
357,1788745197.361898,-0.035700,0.000000,0.107100,0.000000,0.000000,0.000000,1.000000,0.079919,0.008965,-0.001717,-0.427062,-0.004768,0.008583,0.325971
358,1788745197.364218,-0.035800,0.000000,0.107400,0.000000,0.000000,0.000000,1.000000,0.079919,0.009346,-0.001717,-0.427825,-0.004768,0.008583,0.327115
359,1788745197.366506,-0.035900,0.000000,0.107700,0.000000,0.000000,0.000000,1.000000,0.079919,0.009346,-0.001717,-0.429732,-0.004768,0.008965,0.329022
360,1788745197.368696,-0.036000,0.000000,0.108000,0.000000,0.000000,0.000000,1.000000,0.080300,0.009346,-0.001717,-0.431258,-0.004768,0.008965,0.330548
361,1788745197.370952,-0.036100,0.000000,0.108300,0.000000,0.000000,0.000000,1.000000,0.080300,0.009346,-0.001717,-0.433928,-0.004768,0.008965,0.333600
362,1788745197.373199,-0.036200,0.000000,0.108600,0.000000,0.000000,0.000000,1.000000,0.080682,0.009727,-0.001717,-0.433928,-0.004768,0.008965,0.334744
363,1788745197.375533,-0.036300,0.000000,0.108900,0.000000,0.000000,0.000000,1.000000,0.081063,0.009727,-0.001717,-0.436980,-0.004768,0.008965,0.336652
364,1788745197.377831,-0.036400,0.000000,0.109200,0.000000,0.000000,0.000000,1.000000,0.081063,0.010109,-0.001717,-0.438506,-0.004768,0.008965,0.338559
365,1788745197.380156,-0.036500,0.000000,0.109500,0.000000,0.000000,0.000000,1.000000,0.081445,0.010109,-0.001717,-0.439651,-0.004768,0.008965,0.339704
366,1788745197.382436,-0.036600,0.000000,0.109800,0.000000,0.000000,0.000000,1.000000,0.081445,0.010109,-0.001717,-0.439651,-0.004768,0.008965,0.341229
367,1788745197.384709,-0.036700,0.000000,0.110100,0.000000,0.000000,0.000000,1.000000,0.081826,0.010109,-0.001717,-0.439651,-0.004768,0.008965,0.341992
368,1788745197.387147,-0.036800,0.000000,0.110400,0.000000,0.000000,0.000000,1.000000,0.082208,0.010490,-0.001717,-0.445373,-0.004768,0.009346,0.344664
369,1788745197.389609,-0.036900,0.000000,0.110700,0.000000,0.000000,0.000000,1.000000,0.082208,0.010490,-0.001717,-0.446136,-0.004768,0.009346,0.345427
370,1788745197.392044,-0.037000,0.000000,0.111000,0.000000,0.000000,0.000000,1.000000,0.082589,0.010872,-0.001717,-0.448043,-0.004768,0.009346,0.346189
371,1788745197.394550,-0.037100,0.000000,0.111300,0.000000,0.000000,0.000000,1.000000,0.082589,0.010872,-0.001717,-0.448806,-0.004768,0.009346,0.346952
372,1788745197.397233,-0.037200,0.000000,0.111600,0.000000,0.000000,0.000000,1.000000,0.082971,0.010872,-0.001717,-0.451858,-0.004768,0.009727,0.348860
373,1788745197.399423,-0.037300,0.000000,0.111900,0.000000,0.000000,0.000000,1.000000,0.082971,0.011253,-0.001717,-0.451858,-0.004768,0.010109,0.349623
374,1788745197.401841,-0.037400,0.000000,0.112200,0.000000,0.000000,0.000000,1.000000,0.083352,0.011253,-0.002098,-0.454146,-0.004768,0.010109,0.350767
375,1788745197.404344,-0.037500,0.000000,0.112500,0.000000,0.000000,0.000000,1.000000,0.083352,0.011253,-0.002098,-0.455291,-0.004768,0.010109,0.351530
376,1788745197.406678,-0.037600,0.000000,0.112800,0.000000,0.000000,0.000000,1.000000,0.083734,0.011253,-0.002098,-0.456435,-0.004768,0.010490,0.353056
377,1788745197.408929,-0.037700,0.000000,0.113100,0.000000,0.000000,0.000000,1.000000,0.084115,0.011253,-0.002098,-0.458343,-0.004768,0.010872,0.355345
378,1788745197.411256,-0.037800,0.000000,0.113400,0.000000,0.000000,0.000000,1.000000,0.084496,0.011635,-0.002098,-0.460631,-0.004768,0.010872,0.356871
379,1788745197.413618,-0.037900,0.000000,0.113700,0.000000,0.000000,0.000000,1.000000,0.084496,0.011635,-0.002098,-0.461776,-0.004768,0.010872,0.358015
380,1788745197.415935,-0.038000,0.000000,0.114000,0.000000,0.000000,0.000000,1.000000,0.084878,0.011635,-0.002098,-0.463302,-0.004768,0.011253,0.359541
381,1788745197.418240,-0.038100,0.000000,0.114300,0.000000,0.000000,0.000000,1.000000,0.084878,0.011635,-0.002098,-0.465209,-0.004768,0.011253,0.360685
382,1788745197.420659,-0.038200,0.000000,0.114600,0.000000,0.000000,0.000000,1.000000,0.084878,0.011635,-0.002098,-0.465209,-0.004768,0.011253,0.361448
383,1788745197.423076,-0.038300,0.000000,0.114900,0.000000,0.000000,0.000000,1.000000,0.085259,0.012016,-0.002098,-0.468642,-0.004768,0.011635,0.364119
384,1788745197.425261,-0.038400,0.000000,0.115200,0.000000,0.000000,0.000000,1.000000,0.085641,0.012016,-0.002098,-0.470169,-0.004768,0.011635,0.365263
385,1788745197.427422,-0.038500,0.000000,0.115500,0.000000,0.000000,0.000000,1.000000,0.085641,0.012398,-0.002098,-0.471695,-0.004768,0.011635,0.366789
386,1788745197.429565,-0.038600,0.000000,0.115800,0.000000,0.000000,0.000000,1.000000,0.086022,0.012398,-0.002098,-0.471695,-0.004768,0.011635,0.367933
387,1788745197.431697,-0.038700,0.000000,0.116100,0.000000,0.000000,0.000000,1.000000,0.086022,0.012398,-0.002098,-0.474365,-0.004768,0.011635,0.369459
388,1788745197.433845,-0.038800,0.000000,0.116400,0.000000,0.000000,0.000000,1.000000,0.086404,0.012779,-0.002098,-0.475891,-0.004768,0.012016,0.370985
389,1788745197.436084,-0.038900,0.000000,0.116700,0.000000,0.000000,0.000000,1.000000,0.086404,0.012779,-0.002098,-0.476654,-0.004768,0.012016,0.371748
390,1788745197.438256,-0.039000,0.000000,0.117000,0.000000,0.000000,0.000000,1.000000,0.086404,0.012779,-0.002098,-0.478180,-0.004768,0.012016,0.373655
391,1788745197.440430,-0.039100,0.000000,0.117300,0.000000,0.000000,0.000000,1.000000,0.086404,0.012779,-0.002098,-0.478180,-0.004768,0.012016,0.374800
392,1788745197.442604,-0.039200,0.000000,0.117600,0.000000,0.000000,0.000000,1.000000,0.086785,0.013161,-0.002098,-0.480850,-0.004768,0.012016,0.376707
393,1788745197.444771,-0.039300,0.000000,0.117900,0.000000,0.000000,0.000000,1.000000,0.086785,0.013161,-0.002098,-0.482376,-0.004768,0.012016,0.378233
394,1788745197.446935,-0.039400,0.000000,0.118200,0.000000,0.000000,0.000000,1.000000,0.087167,0.013161,-0.002098,-0.485046,-0.004768,0.012016,0.380522
395,1788745197.449121,-0.039500,0.000000,0.118500,0.000000,0.000000,0.000000,1.000000,0.087167,0.013161,-0.002098,-0.485046,-0.004768,0.012016,0.381666
396,1788745197.451393,-0.039600,0.000000,0.118800,0.000000,0.000000,0.000000,1.000000,0.087548,0.013161,-0.002098,-0.487335,-0.004768,0.012016,0.383192
397,1788745197.453640,-0.039700,0.000000,0.119100,0.000000,0.000000,0.000000,1.000000,0.087548,0.013161,-0.002098,-0.488861,-0.004768,0.012016,0.384718
398,1788745197.455910,-0.039800,0.000000,0.119400,0.000000,0.000000,0.000000,1.000000,0.087930,0.013161,-0.002098,-0.490005,-0.004768,0.012016,0.385862
399,1788745197.458190,-0.039900,0.000000,0.119700,0.000000,0.000000,0.000000,1.000000,0.087930,0.013161,-0.002098,-0.491150,-0.004768,0.012016,0.387007
400,1788745197.460453,-0.040000,0.000000,0.120000,0.000000,0.000000,0.000000,1.000000,0.087930,0.013161,-0.002098,-0.491150,-0.004768,0.012016,0.387388
401,1788745197.462735,-0.040100,0.000000,0.120300,0.000000,0.000000,0.000000,1.000000,0.088311,0.013542,-0.002098,-0.493439,-0.004768,0.012016,0.388914
402,1788745197.465057,-0.040200,0.000000,0.120600,0.000000,0.000000,0.000000,1.000000,0.088311,0.013542,-0.002098,-0.494965,-0.004768,0.012016,0.390821
403,1788745197.467378,-0.040300,0.000000,0.120900,0.000000,0.000000,0.000000,1.000000,0.088311,0.013542,-0.002098,-0.497253,-0.004768,0.012016,0.391584
404,1788745197.469678,-0.040400,0.000000,0.121200,0.000000,0.000000,0.000000,1.000000,0.088311,0.013924,-0.002098,-0.498398,-0.004768,0.012016,0.392347
405,1788745197.471914,-0.040500,0.000000,0.121500,0.000000,0.000000,0.000000,1.000000,0.088693,0.013924,-0.002098,-0.499542,-0.004768,0.012016,0.393492
406,1788745197.474296,-0.040600,0.000000,0.121800,0.000000,0.000000,0.000000,1.000000,0.088693,0.013924,-0.002098,-0.501068,-0.004768,0.012016,0.394636
407,1788745197.476588,-0.040700,0.000000,0.122100,0.000000,0.000000,0.000000,1.000000,0.088693,0.013924,-0.002098,-0.502213,-0.004768,0.012016,0.395018
408,1788745197.479006,-0.040800,0.000000,0.122400,0.000000,0.000000,0.000000,1.000000,0.089074,0.014305,-0.002098,-0.504883,-0.004768,0.012016,0.397306
409,1788745197.481249,-0.040900,0.000000,0.122700,0.000000,0.000000,0.000000,1.000000,0.089074,0.014305,-0.002098,-0.505646,-0.004768,0.012016,0.398069
410,1788745197.483468,-0.041000,0.000000,0.123000,0.000000,0.000000,0.000000,1.000000,0.089456,0.014687,-0.002098,-0.507172,-0.004768,0.012016,0.399595
411,1788745197.485870,-0.041100,0.000000,0.123300,0.000000,0.000000,0.000000,1.000000,0.089456,0.014687,-0.002098,-0.507172,-0.004768,0.012016,0.400358
412,1788745197.488051,-0.041200,0.000000,0.123600,0.000000,0.000000,0.000000,1.000000,0.089456,0.014687,-0.002098,-0.509460,-0.004768,0.012398,0.401884
413,1788745197.490456,-0.041300,0.000000,0.123900,0.000000,0.000000,0.000000,1.000000,0.089456,0.014687,-0.002098,-0.510986,-0.004768,0.012398,0.403791
414,1788745197.493089,-0.041400,0.000000,0.124200,0.000000,0.000000,0.000000,1.000000,0.089837,0.015068,-0.002098,-0.513275,-0.004768,0.012398,0.406463
415,1788745197.495275,-0.041500,0.000000,0.124500,0.000000,0.000000,0.000000,1.000000,0.089837,0.015068,-0.002098,-0.513275,-0.004768,0.012398,0.407989
416,1788745197.497573,-0.041600,0.000000,0.124800,0.000000,0.000000,0.000000,1.000000,0.089837,0.015068,-0.002098,-0.515945,-0.004768,0.012398,0.409514
417,1788745197.500012,-0.041700,0.000000,0.125100,0.000000,0.000000,0.000000,1.000000,0.090219,0.015068,-0.002098,-0.517471,-0.004768,0.012398,0.411422
418,1788745197.502259,-0.041800,0.000000,0.125400,0.000000,0.000000,0.000000,1.000000,0.090219,0.015068,-0.002098,-0.517471,-0.004768,0.012398,0.412566
419,1788745197.504461,-0.041900,0.000000,0.125700,0.000000,0.000000,0.000000,1.000000,0.090219,0.015450,-0.002098,-0.520142,-0.004768,0.012398,0.414092
420,1788745197.506767,-0.042000,0.000000,0.126000,0.000000,0.000000,0.000000,1.000000,0.090219,0.015450,-0.002098,-0.520142,-0.004768,0.012398,0.415236
421,1788745197.509076,-0.042100,0.000000,0.126300,0.000000,0.000000,0.000000,1.000000,0.090600,0.015450,-0.002098,-0.523956,-0.004768,0.012398,0.418288
422,1788745197.511387,-0.042200,0.000000,0.126600,0.000000,0.000000,0.000000,1.000000,0.090600,0.015450,-0.002098,-0.523956,-0.004768,0.012398,0.419433
423,1788745197.513710,-0.042300,0.000000,0.126900,0.000000,0.000000,0.000000,1.000000,0.090600,0.015450,-0.002098,-0.526245,-0.004768,0.012398,0.420959
424,1788745197.516046,-0.042400,0.000000,0.127200,0.000000,0.000000,0.000000,1.000000,0.090600,0.015450,-0.002098,-0.527771,-0.004768,0.012398,0.422103
425,1788745197.518342,-0.042500,0.000000,0.127500,0.000000,0.000000,0.000000,1.000000,0.090981,0.015450,-0.002098,-0.528534,-0.004768,0.012398,0.422866
426,1788745197.520660,-0.042600,0.000000,0.127800,0.000000,0.000000,0.000000,1.000000,0.090981,0.015831,-0.002098,-0.530060,-0.004768,0.012398,0.424010
427,1788745197.522927,-0.042700,0.000000,0.128100,0.000000,0.000000,0.000000,1.000000,0.091363,0.015831,-0.002098,-0.532350,-0.004768,0.012398,0.425918
428,1788745197.525372,-0.042800,0.000000,0.128400,0.000000,0.000000,0.000000,1.000000,0.091363,0.015831,-0.002098,-0.533875,-0.004768,0.012398,0.427062
429,1788745197.527903,-0.042900,0.000000,0.128700,0.000000,0.000000,0.000000,1.000000,0.091363,0.015831,-0.002098,-0.534638,-0.004768,0.012398,0.427444
430,1788745197.530527,-0.043000,0.000000,0.129000,0.000000,0.000000,0.000000,1.000000,0.091363,0.015831,-0.002098,-0.536164,-0.004768,0.012398,0.428588
431,1788745197.532703,-0.043100,0.000000,0.129300,0.000000,0.000000,0.000000,1.000000,0.091363,0.015831,-0.002098,-0.536164,-0.004768,0.012398,0.429351
432,1788745197.535459,-0.043200,0.000000,0.129600,0.000000,0.000000,0.000000,1.000000,0.091744,0.015831,-0.002098,-0.539598,-0.004768,0.012398,0.432403
433,1788745197.537969,-0.043300,0.000000,0.129900,0.000000,0.000000,0.000000,1.000000,0.091744,0.015831,-0.002098,-0.539598,-0.004768,0.012398,0.433166
434,1788745197.540416,-0.043400,0.000000,0.130200,0.000000,0.000000,0.000000,1.000000,0.091744,0.015831,-0.002098,-0.541886,-0.004768,0.012398,0.434691
435,1788745197.542717,-0.043500,0.000000,0.130500,0.000000,0.000000,0.000000,1.000000,0.091744,0.015831,-0.002098,-0.543031,-0.004768,0.012779,0.435836
436,1788745197.545061,-0.043600,0.000000,0.130800,0.000000,0.000000,0.000000,1.000000,0.092126,0.015831,-0.002098,-0.546082,-0.004768,0.012398,0.438888
437,1788745197.547500,-0.043700,0.000000,0.131100,0.000000,0.000000,0.000000,1.000000,0.092126,0.015831,-0.002098,-0.546845,-0.004768,0.012398,0.439651
438,1788745197.549675,-0.043800,0.000000,0.131400,0.000000,0.000000,0.000000,1.000000,0.092126,0.015831,-0.002098,-0.548371,-0.004768,0.012398,0.441176
439,1788745197.552052,-0.043900,0.000000,0.131700,0.000000,0.000000,0.000000,1.000000,0.092126,0.015831,-0.002098,-0.548371,-0.004768,0.012398,0.441939
440,1788745197.554430,-0.044000,0.000000,0.132000,0.000000,0.000000,0.000000,1.000000,0.092126,0.015831,-0.002098,-0.550660,-0.004768,0.012779,0.443465
441,1788745197.556872,-0.044100,0.000000,0.132300,0.000000,0.000000,0.000000,1.000000,0.092126,0.015831,-0.002098,-0.552186,-0.004768,0.012779,0.444610
442,1788745197.559234,-0.044200,0.000000,0.132600,0.000000,0.000000,0.000000,1.000000,0.092507,0.015831,-0.002098,-0.552186,-0.004768,0.012779,0.446517
443,1788745197.561520,-0.044300,0.000000,0.132900,0.000000,0.000000,0.000000,1.000000,0.092507,0.015831,-0.002098,-0.555619,-0.004768,0.012779,0.447280
444,1788745197.563783,-0.044400,0.000000,0.133200,0.000000,0.000000,0.000000,1.000000,0.092507,0.015831,-0.002098,-0.556382,-0.004768,0.012779,0.448043
445,1788745197.566076,-0.044500,0.000000,0.133500,0.000000,0.000000,0.000000,1.000000,0.092507,0.015831,-0.002098,-0.557908,-0.004768,0.012779,0.449187
446,1788745197.568391,-0.044600,0.000000,0.133800,0.000000,0.000000,0.000000,1.000000,0.092507,0.015831,-0.002098,-0.558671,-0.004768,0.012779,0.449950
447,1788745197.570657,-0.044700,0.000000,0.134100,0.000000,0.000000,0.000000,1.000000,0.092507,0.015831,-0.002098,-0.559815,-0.004768,0.012779,0.450713
448,1788745197.573025,-0.044800,0.000000,0.134400,0.000000,0.000000,0.000000,1.000000,0.092507,0.015831,-0.002098,-0.562104,-0.005150,0.012779,0.452621
449,1788745197.575322,-0.044900,0.000000,0.134700,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.563630,-0.004768,0.012779,0.454146
450,1788745197.577624,-0.045000,0.000000,0.135000,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.564393,-0.004768,0.012779,0.454909
451,1788745197.579915,-0.045100,0.000000,0.135300,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.565919,-0.004768,0.012779,0.456054
452,1788745197.582193,-0.045200,0.000000,0.135600,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.567445,-0.004768,0.012779,0.457961
453,1788745197.584437,-0.045300,0.000000,0.135900,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.567445,-0.004768,0.012779,0.458724
454,1788745197.586717,-0.045400,0.000000,0.136200,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.569734,-0.004768,0.012779,0.461013
455,1788745197.589034,-0.045500,0.000000,0.136500,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.572404,-0.004768,0.012779,0.464065
456,1788745197.591367,-0.045600,0.000000,0.136800,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.573548,-0.005150,0.012779,0.465972
457,1788745197.593664,-0.045700,0.000000,0.137100,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.573548,-0.004768,0.012779,0.467116
458,1788745197.595952,-0.045800,0.000000,0.137400,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.576219,-0.004768,0.013161,0.469025
459,1788745197.598086,-0.045900,0.000000,0.137700,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.577744,-0.004768,0.013161,0.470551
460,1788745197.600342,-0.046000,0.000000,0.138000,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.578507,-0.004768,0.013161,0.471313
461,1788745197.602580,-0.046100,0.000000,0.138300,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.580033,-0.004768,0.013161,0.472458
462,1788745197.604848,-0.046200,0.000000,0.138600,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002098,-0.580033,-0.004768,0.013161,0.473221
463,1788745197.607230,-0.046300,0.000000,0.138900,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002480,-0.583467,-0.004768,0.013161,0.475510
464,1788745197.609585,-0.046400,0.000000,0.139200,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002480,-0.584229,-0.004768,0.013161,0.475891
465,1788745197.611978,-0.046500,0.000000,0.139500,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002480,-0.585755,-0.004768,0.013542,0.476273
466,1788745197.614164,-0.046600,0.000000,0.139800,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002480,-0.585755,-0.004768,0.013542,0.477036
467,1788745197.616499,-0.046700,0.000000,0.140100,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002861,-0.587663,-0.004768,0.013542,0.478180
468,1788745197.618784,-0.046800,0.000000,0.140400,0.000000,0.000000,0.000000,1.000000,0.092889,0.015831,-0.002861,-0.588807,-0.004768,0.013924,0.479324
469,1788745197.621088,-0.046900,0.000000,0.140700,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.591096,-0.004768,0.014305,0.481232
470,1788745197.623431,-0.047000,0.000000,0.141000,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.591096,-0.004768,0.014687,0.482376
471,1788745197.625761,-0.047100,0.000000,0.141300,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.593003,-0.004768,0.015450,0.483902
472,1788745197.627971,-0.047200,0.000000,0.141600,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.594530,-0.004768,0.015831,0.485809
473,1788745197.630302,-0.047300,0.000000,0.141900,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.594530,-0.004768,0.015831,0.486572
474,1788745197.632561,-0.047400,0.000000,0.142200,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.596819,-0.005150,0.015831,0.488480
475,1788745197.634887,-0.047500,0.000000,0.142500,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.599489,-0.005150,0.015450,0.491531
476,1788745197.637282,-0.047600,0.000000,0.142800,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.601015,-0.004768,0.015831,0.493439
477,1788745197.639678,-0.047700,0.000000,0.143100,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.601015,-0.004768,0.015831,0.494583
478,1788745197.641948,-0.047800,0.000000,0.143400,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.603685,-0.004768,0.015450,0.496109
479,1788745197.644179,-0.047900,0.000000,0.143700,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.604448,-0.004768,0.015450,0.497253
480,1788745197.646353,-0.048000,0.000000,0.144000,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.605974,-0.004768,0.015450,0.498779
481,1788745197.648531,-0.048100,0.000000,0.144300,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.607500,-0.004768,0.015450,0.499924
482,1788745197.650697,-0.048200,0.000000,0.144600,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.608263,-0.004768,0.015831,0.500687
483,1788745197.652854,-0.048300,0.000000,0.144900,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.609407,-0.005150,0.015831,0.502213
484,1788745197.655017,-0.048400,0.000000,0.145200,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.611696,-0.005150,0.015831,0.503738
485,1788745197.657268,-0.048500,0.000000,0.145500,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.612841,-0.004768,0.015831,0.504501
486,1788745197.659540,-0.048600,0.000000,0.145800,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.612841,-0.004768,0.015831,0.505264
487,1788745197.661788,-0.048700,0.000000,0.146100,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.615129,-0.004768,0.016212,0.506027
488,1788745197.664039,-0.048800,0.000000,0.146400,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.616274,-0.004768,0.016212,0.506790
489,1788745197.666295,-0.048900,0.000000,0.146700,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.617037,-0.004768,0.015831,0.507553
490,1788745197.668541,-0.049000,0.000000,0.147000,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.618563,-0.004768,0.015831,0.509079
491,1788745197.670798,-0.049100,0.000000,0.147300,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.619326,-0.004768,0.015831,0.509842
492,1788745197.673035,-0.049200,0.000000,0.147600,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.621996,-0.004768,0.016212,0.512894
493,1788745197.675241,-0.049300,0.000000,0.147900,0.000000,0.000000,0.000000,1.000000,0.093270,0.016212,-0.002861,-0.623140,-0.005150,0.016212,0.514038
